ID,Posted at,Screen name,Text
824960726494277635,2017-01-27 12:42:18 +0000,UlliNissen,RT @IDZ_Jena: Zum #Gedenkenan die Opfer des #Nationalsozialismus #WeRemember #niewieder #2701 @AmadeuAntonio #amery https://t.co/cgdwVrOIc0,SPD
824960355478691840,2017-01-27 12:40:50 +0000,ChristianFlisek,RT @brigittezypries: Eine meiner  ersten Entscheidungen: ich bleibe Koordinatorin für Luft-und Raumfahrt. @BMWi_Bund @bdlipresse @DLR_de @ESA_de @AirbusGroupLIVE,SPD
824959983133552640,2017-01-27 12:39:21 +0000,UlliNissen,RT @kulturzeit: Der Bundestag hat am Jahrestag der Befreiung von Auschwitz der Opfer der sogenannten Euthanasie-Morde gedacht:… https://t.co/uhG0Qe4km7,SPD
824959722746998784,2017-01-27 12:38:19 +0000,UlliNissen,So kommt die Tochter von #SigmarGabriel früh zur Politik - gut so! https://t.co/rpZ8M2wNUN,SPD
824959699338551296,2017-01-27 12:38:13 +0000,UlrichKelber,CSU-Kollegin Weißgerber: Länder müssen Mittel auch für sozialen Wohnungsbau ausgeben -#Faktencheck CSU-Landesregierung kürzt die Mittel,SPD
824959470300254208,2017-01-27 12:37:19 +0000,koschyk,"RT @csu_bt: Gedenken an die Opfer des #Nationalsozialismus: Wir sprachen mit Jugendlichen, die im #Bundestag dabei sind. https://t.co/ce4vDahrz6",CSU
824959315698188288,2017-01-27 12:36:42 +0000,MichaelLeutert,"'@Anthony_Reichel Bin nicht bereit, Dtld ewig einer #GroKo o Schlimmerem zu überlassen. Deshalb erstmal schauen, was geht. @Linksfraktion",DIE LINKE
824959203534106625,2017-01-27 12:36:15 +0000,UlliNissen,"https://t.co/OELqhzfzcgGut, dass #Höcke nicht dabei er - er ist ja leider nicht mehr ""lernfähig""!",SPD
824959004002643969,2017-01-27 12:35:28 +0000,Sabine_Baetzing,"RT @rlpNews: TV-Tipp: Malu #Dreyer ist heute 22 Uhr Gast bei @3nach9 mit Ben Becker, Mario Basler, Michaela Schaffrath u.a.… https://t.co/JJFwFohQ4U",SPD
824958911363031040,2017-01-27 12:35:06 +0000,ebner_sha,"Deutsche Enthaltung ist keine Haltung: Weder Mehrheit für noch gegen #Genmais in Brüssel. Nächstes Mal NEIN, Herr Schmidt & Frau Hendricks!",GRUENE
824957611099484160,2017-01-27 12:29:56 +0000,JanMetzler,https://t.co/ESLKIGITC4,CDU
824957246044041216,2017-01-27 12:28:29 +0000,JensZimmermann1,Herzlichen Glückwunsch liebe @brigittezypries https://t.co/cY9OuSJXWF,SPD
824957073402241024,2017-01-27 12:27:47 +0000,UlrichKelber,"Orbán, Europas Trump, hat Angst vor @MartinSchulz. Zu recht! https://t.co/6PaGCv6PQX",SPD
824956865754853382,2017-01-27 12:26:58 +0000,UlliNissen,"Umfragen: ""Politbarometer"": SPD legt mit Kanzlerkandidat Schulz in der ...https://t.co/fxQiz7UckaWeiter mit 3% plus für #SPD pro Woche!",SPD
824956469439258624,2017-01-27 12:25:23 +0000,sigmargabriel,"Meinen Glückwunsch an @brigittezypries! Ein großer Tag - nicht nur, weil das @BMWi_Bund jetzt zum 1. Mal von einer… https://t.co/FEoxr9MES1",SPD
824955347928547329,2017-01-27 12:20:56 +0000,larsklingbeil,RT @igbce: Die Titelgeschichte der Februar-Ausgabe beschäftigt sich mit #FakeNews (inkl.  Interview w/ @larsklingbeil).… https://t.co/tMFWNWsAX0,SPD
824954884755697664,2017-01-27 12:19:06 +0000,SteinbachErika,Video für Flüchtlinge: Der Werbefilm für das gelobte Asylland Germany - WELT https://t.co/blH1yuFPtN,CDU
824954460787073025,2017-01-27 12:17:25 +0000,BetMueller,RT @BILD: Umfrage-Hammer - Schulz-Effekt! SPD legt deutlich zu https://t.co/uZKtltDM8n https://t.co/3yjquKNHGc,SPD
824954295745380353,2017-01-27 12:16:45 +0000,SteinbachErika,Bundesregierung hat Flüchtlinge noch 2014 gerufen! 👎 https://t.co/TrWebN6YmK,CDU
824953517131579392,2017-01-27 12:13:40 +0000,MichaelLeutert,"Mein Vorschlag: Mehr über Schnittmengen reden und schauen, was man aus ihnen machen kann. #illner #kge… https://t.co/cdYftTn1hk",DIE LINKE
824953362462437378,2017-01-27 12:13:03 +0000,Halina_Waw,wenn ideen in realität umgesetzt wird. 👏👏 die @LuiseNeuhaus macht ein #mobileswahlkreisbüro. https://t.co/GF4zvnvmMw,DIE LINKE
824953177632022529,2017-01-27 12:12:19 +0000,SteinbachErika,"Meine Kindheitserfahrung als Flüchtling 1945-50: Monate in Socken gelaufen, zu dritt in einem Bett, gehungert und a… https://t.co/Sh7gwZapPu",CDU
824952628211752960,2017-01-27 12:10:08 +0000,SabineLeidig,"Wenn der #Golfstrom aufhört zu fließen, ist es vorbei mit dem milden #Klima in #Europa. - Es geht nur #FossilFree! https://t.co/pNslo4yLGL",DIE LINKE
824952521001201667,2017-01-27 12:09:42 +0000,DerLenzMdB,Der @TheEconomist trifft's wieder mal am besten - was #Protektionismus langfristig bedeutet.. #Trump https://t.co/TvBoBcaIWr,CSU
824951379684884480,2017-01-27 12:05:10 +0000,voglerk,"Arm und Reich gehen getrennte Wege - Zunehmende Einkommensungleichheit, ansteigendes Armutsrisiko: https://t.co/uMSsrUWDkU",DIE LINKE
824951202932744194,2017-01-27 12:04:28 +0000,Halina_Waw,"RT @Linksfraktion: #Auschwitz mahnt uns, jeder Form von Faschismus, Rassismus, Antisemitismus, Hass und Ausgrenzung mit aller Entschie… https://t.co/Mox3gOqGKT",DIE LINKE
824951006316392448,2017-01-27 12:03:41 +0000,BetMueller,RT @BILD_Politik: Umfrage-Hammer - Schulz-Effekt: SPD legt deutlich zu https://t.co/B4idjHxZee https://t.co/zNCiJM2Z2B,SPD
824950354840281089,2017-01-27 12:01:06 +0000,MartinaRenner,"Martina Renner, DIE LINKE: Videoüberwachung ist keine Antwort auf sozial... https://t.co/uAU1luJrIG",DIE LINKE
824950249865224192,2017-01-27 12:00:41 +0000,AlexanderSNeu,Zeitenwende in der US-Politik: US-Außenministerium implodiert: Chefdiplomaten kündigen https://t.co/0iJhqLdbHk,DIE LINKE
824950227799044096,2017-01-27 12:00:35 +0000,BetMueller,RT @ASF_SPDFrauen: Wir wünschen @brigittezypries als erster Frau an der Spitze des Bundeswirtschaftsministeriums viel Erfolg! https://t.co/PNz7zMV4Sp,SPD
824950167891750912,2017-01-27 12:00:21 +0000,BetMueller,RT @MiRo_SPD: #Niemalsvergessen #HolocaustGedenktag #HolocaustMemorialDay https://t.co/632HU8ApC2,SPD
824949681776160774,2017-01-27 11:58:25 +0000,GoeringEckardt,"RT @GruenSprecher: Abschottung führt nicht zu Frieden und Stabilität, sagt Katrin @GoeringEckardtzu #Trump https://t.co/4O6RHDQEBn (MA)",GRUENE
824949580211052544,2017-01-27 11:58:01 +0000,monikalazar,RT @JosefinePaul: Der #ltnrw unterstützt einstimmig die Bewerbung Düsseldorfs für die #Eurogames2020 #esistnormalverschiedenzusein https://t.co/gPKaAxNmYZ,GRUENE
824948572474982400,2017-01-27 11:54:01 +0000,tsghessen,"Das sozialdemokratische Wildbad Kreuth ohne Separatismus, der #Hessengipfel, freut sich auf @MartinSchulz #AndreaNahles & Chef des @bka",SPD
824948410277052416,2017-01-27 11:53:22 +0000,HeikeHaensel,#NieWieder! Unsere Verantwortung liegt in der Erinnerung und im entschlossenen Kampf gegen Rechts. #Gedenktag… https://t.co/J7k0Iac1V6,DIE LINKE
824948370938744833,2017-01-27 11:53:13 +0000,Gesine_Agena,RT @katjadoerner: Wir gedenken heute auch im Deutschen Bundestag der Opfer des Nationalsozialismus https://t.co/JJ0IyBmtAQ,GRUENE
824948347169624065,2017-01-27 11:53:07 +0000,BriHasselmann,RT @GrueneBundestag: Heute ist Gedenktag für die Opfer des #Holocaust. Es darf keinen Schlussstrich des Erinnerns geben. https://t.co/IeKGkUnArs #Auschwitz,GRUENE
824948202910732289,2017-01-27 11:52:33 +0000,BriHasselmann,RT @GruenSprecher: Katrin @GoeringEckardt & Anton #Hofreiter: Gedenken als Mahnung #WeRemember #HolocaustMemorialDay https://t.co/PwRPfhSAbp (MA),GRUENE
824947974082064384,2017-01-27 11:51:38 +0000,Gesine_Agena,"RT @DKultur: 40 Jahre #EMMA: Sie müsste eine Stimme gegen Sexismus und Rassismus sein, findet @Gesine_Agena.  ist sie aber nicht. https://t.co/YmFjn6GyOU",GRUENE
824947956977717248,2017-01-27 11:51:34 +0000,petertauber,RT @OlafGersemann: Exklusivinterview: Historiker Ian Kershaw verlangt von EU Prinzipientreue beim Brexit. Via @welt @MobyNikk  https://t.co/xpNTdj2FBh,CDU
824947747501535233,2017-01-27 11:50:44 +0000,tsghessen,RT @SPDLTFHESSEN: .@tsghessen gratuliert @brigittezypries https://t.co/PD3QWJTNgg #Bundeswirtschaftsministerin #HLT,SPD
824947714580426752,2017-01-27 11:50:36 +0000,tsghessen,Gratuliere @brigittezypries herzlich auch im Namen der @hessenSPD zur Vereidigung. Viel Erfolg und Glück auf!,SPD
824947563103141888,2017-01-27 11:50:00 +0000,TSchipanski,"RT @ulli_sb: Thüringer Landtag: Carius hat Höcke gebeten, fernzubleiben. Teilnahme würde von den Überlebenden als Provokation em… https://t.co/lkuj4yqEvN",CDU
824947442894389248,2017-01-27 11:49:31 +0000,GolzeDiana,Die Sprecherinnen des Frauenpolitischen Rates Brandenburg wurden neu gewählt und ich habe mich sehr über ihren... https://t.co/HCCFIrjnxl,DIE LINKE
824947224832573444,2017-01-27 11:48:39 +0000,TSchipanski,"RT @cducsubt: ""Barbarei der Sprache ist Barbarei des Geistes."" Lammert sieht enge Verbindung zwischen Worten und Taten.… https://t.co/HQBalgmhwi",CDU
824947134575341572,2017-01-27 11:48:18 +0000,TSchipanski,RT @gruenderszene: Exklusive Gesprächsrunde: Merkel trifft Startup-Gründer https://t.co/4atDOPw1Jf https://t.co/dci1RDOC59,CDU
824947031340883968,2017-01-27 11:47:53 +0000,ThomasOppermann,Diskussion mit 200 Kommunalpolitikerinnen und Kommunalpolitikern über #solidarische #Kommune und vorsorgenden… https://t.co/ulwdEPD4FA,SPD
824946821139144704,2017-01-27 11:47:03 +0000,LangeMdB,https://t.co/5w85XNICnQ,SPD
824946802994585600,2017-01-27 11:46:59 +0000,UlrichKelber,RT @cornelia_tausch: Gericht: Unaufgefordertes kostenloses Testangebot wird nach Probephase nicht automatisch kostenpflichtiger Vertrag https://t.co/Ib61OvMqly,SPD
824946436487970816,2017-01-27 11:45:31 +0000,Petra_Sitte_MdB,Petras nächste Einwohner*innensprechstunde: 30.01.2017 von 16:00 bis 18:00 Uhr im Linken Laden (Leitergasse 4) in Halle. (hal),DIE LINKE
824945755140059136,2017-01-27 11:42:49 +0000,katdro,".@BaerbelHoehn ""es ist Zeit ang. des erstarkenden Nationalismus inne zu halten&nicht mit #CETA&Abkommen mit Afrika einfach weiter zu machen""",GRUENE
824945209528217600,2017-01-27 11:40:39 +0000,petertauber,#weremember der Opfer der Nazis. Der ermordeten Juden aber auch der mehr als 100.000 ermordeten Deutschen die behin… https://t.co/Jwpq408ZAv,CDU
824945123574300676,2017-01-27 11:40:18 +0000,UweSchummer,Kurzfilm über den heutigen Gedenktag. #Berlin #Demokratie https://t.co/ry6EGalBRr,CDU
824944302912585728,2017-01-27 11:37:03 +0000,sigmargabriel,"RT @sigmargabriel: Erinnerung an den #Holocaust wachhalten. Immer und gerade heute, 75 Jahre nach der #Wannseekonferenz. #WeRemember https://t.co/weG3sBRP3U",SPD
824944193990688769,2017-01-27 11:36:37 +0000,kahrs,"Frank-Walter Steinmeier, danke für deine unermüdlichen Arbeit als Chefdiplomat. Du hast geprägt. Ich freue mich... https://t.co/HIf4rMlCBo",SPD
824944180703133697,2017-01-27 11:36:34 +0000,berlinliebich,"""Die Suppe, die der Wirtschaftsminister uns eingebrockt hat, muss er als Außenminister auslöffeln."" #Waffenexporte… https://t.co/IlsmttDWbf",DIE LINKE
824944160813805569,2017-01-27 11:36:29 +0000,larscastellucci,"RT @TobiasDuenow: Neue Erfahrung: Komme beim Umfragen-Bejubeln nicht nach. #DTrend: SPD +3, #politbarometer: Schulz von 0 auf Platz 2, hinter FWS, vor Merkel.",SPD
824944104811397121,2017-01-27 11:36:15 +0000,UweSchummer,RT @GerdMiedthank: Kranzniederlegung @t4eu am Gedenkort T4 mit @inklusionbewegt und  MdB und Sprecher MmB @kerstin_tack  @UweSchummer… https://t.co/QtD33gtN1l,CDU
824943550328606722,2017-01-27 11:34:03 +0000,HellmichMdB,"Neue Wirtschaftsministerin, neuer Außenminister und neuer Staatssekretär im Bmwi: Auf geht's @brigittezypries… https://t.co/FgMKFEbtum",SPD
824943257960513536,2017-01-27 11:32:54 +0000,UweSchummer,Heute am Mahnmal für die Opfer der Euthanasie in Berlin. Einen Kranz der @cducsubt niedergelegt. #Demokratie https://t.co/cexBBy9GpV,CDU
824943241518788609,2017-01-27 11:32:50 +0000,nouripour,😂 https://t.co/eTch1A41iU,GRUENE
824943059423133696,2017-01-27 11:32:06 +0000,nouripour,"Thank you for this, @NewYorker: https://t.co/kJLXxA1ABU",GRUENE
824943020453789696,2017-01-27 11:31:57 +0000,monikalazar,"RT @AmadeuAntonio: Trotz Verbot aktiv: ""Combat 18"" gilt als der bewaffnete Arm der europaweit aktiven Neonazi-Gruppe ""Blood and Honour"" https://t.co/JVIwwUoYzf",GRUENE
824942758938935297,2017-01-27 11:30:55 +0000,waltraud_wolff,Gegen das Vergessen. Heute gedenken wir der Opfer des Nationalsozialismus. #holocaustgedenktag https://t.co/0doUpo3zXD,SPD
824942374052888576,2017-01-27 11:29:23 +0000,UlrichKelber,RT @BILD_Politik: Umfrage-Hammer - Schulz-Effekt: SPD legt deutlich zu https://t.co/B4idjHxZee https://t.co/zNCiJM2Z2B,SPD
824942360526221312,2017-01-27 11:29:20 +0000,TabeaRoessner,Frühjahrsputz bei der Bundesnetzagentur: entrümpelt 5.100 (!) falsche Ortsnetzrufnummern einer Entrümpelungsfirma:https://t.co/kEfEUMTWTw sr,GRUENE
824942186693275648,2017-01-27 11:28:38 +0000,SabineLeidig,.@derfreitag über das Ausmaß der Privatisierungspolitik: Die #Autobahn-Privatisierung wird die größte sein seit der… https://t.co/sZEoZlB1K4,DIE LINKE
824941888503422976,2017-01-27 11:27:27 +0000,UlrichKelber,"Der nächste Redner der Linkspartei zusammengefasst: ""SPD ... Geifer ... SPD ... Geifer ... SPD ... Geifer""",SPD
824941880441970689,2017-01-27 11:27:25 +0000,kerstin_tack,"Kranzniederlegung zum Gedenken der Opfer der ""#Euthanasie""-Morde mit @spdbt-Kollegen @fritzfelgentreu und Karl-Hein… https://t.co/T7SW3VENbA",SPD
824941794169389057,2017-01-27 11:27:05 +0000,peter_simone,Gedenken an die im Nationalsozialismus ermordeten #Sinti und #Roma. Gegen das Vergessen! #WeRemember https://t.co/9MfFkWHr0L,GRUENE
824941531551371264,2017-01-27 11:26:02 +0000,kaiwegner,Gleich @phoenix_de einschalten: meine Rede im Deutschen Bundestag zur Stärkung des neuen Zusammenlebens in der Stad… https://t.co/W3Vn6VLj5E,CDU
824941468364263424,2017-01-27 11:25:47 +0000,tsghessen,Freue mich über 70 neue Mitglieder in @hessenSPD seit Dienstag! #eintreten #gegenhalten @spdde #ZeitfürmehrGerechtigkeit,SPD
824940920038621184,2017-01-27 11:23:36 +0000,GoeringEckardt,"Wir sind dabei und nicht aufzuhalten :-), besonders der @GruenMeyer nicht!: weil die Menschen anständige Tierhaltun… https://t.co/YOTNebxbSG",GRUENE
824940847510745088,2017-01-27 11:23:19 +0000,MiRo_SPD,Erinnerung macht stark. Meine Rede zum Gedenken an von Nazis ermordete Sinti & #Roma i #Europa… https://t.co/xuELMO4N4z,SPD
824940472871305217,2017-01-27 11:21:50 +0000,GregorGysi,"Wenn Du Respekt haben willst bei #Trump, musst Du rotzfrech auftreten.  https://t.co/2QxalQi96W @DLF",DIE LINKE
824940206172274688,2017-01-27 11:20:46 +0000,NielsAnnen,RT @BILD_Politik: Umfrage-Hammer - Schulz-Effekt: SPD legt deutlich zu https://t.co/B4idjHxZee https://t.co/zNCiJM2Z2B,SPD
824939239519428609,2017-01-27 11:16:55 +0000,FrankSchwabe,More Information from @AFPde at 1 pm #corruption #strasbourg @claudi @amnesty_de @hrw @HRHFoundation @PieterOmtzigt https://t.co/kRDeJ9RoQo,SPD
824939164068085761,2017-01-27 11:16:37 +0000,cem_oezdemir,RT @Die_Gruenen: Wir gedenken der Opfer des #Nationalsozialismus. Nur aus der Vergangenheit lernen wir für die Zukunft. Wehret den A… https://t.co/SXevz0orEO,GRUENE
824938932462817280,2017-01-27 11:15:42 +0000,cem_oezdemir,"Kaum gegründet, schon in #Türkei gesperrt. @Ozguruz_org: Großes Projekt von @candundar, @haykobagdat & @correctiv_org. #Pressefreiheit",GRUENE
824938656595062785,2017-01-27 11:14:37 +0000,koschyk,Jahreswirtschaftsbericht 2017 / Bundesregierung hat Weichen für solides Wirtschaftswachstum gestellt - Diskussion… https://t.co/8gNtej8wZf,CSU
824938569034846208,2017-01-27 11:14:16 +0000,groehe,RT @BMG_Bund: Minister @Groehe zu Chancen von #eHealth und ethischen Fragen bei Gen-Analysen: https://t.co/6S9VTlJLNG,CDU
824938482787287040,2017-01-27 11:13:55 +0000,PeterMeiwald,RT @taz_news: Gedenkstunde im Bundestag: Erinnern an „Euthanasie“-Opfer https://t.co/dnmG9vtYff,GRUENE
824938266767958016,2017-01-27 11:13:04 +0000,MechthildRawert,Staatsministerin Aydan Özoğuz zu Gast in der SPD-Landesgruppe Berlin https://t.co/vVaptt2DhS,SPD
824938247801434112,2017-01-27 11:12:59 +0000,tsghessen,RT @spdde: Seit 72 Jahren ist Auschwitz-Birkenau befreit. Unsere Verantwortung bleibt: nie wieder Faschismus! #gegenhalten https://t.co/M91BzDkv1T,SPD
824938088728293377,2017-01-27 11:12:21 +0000,SteinekeCDU,"RT @NaStruefing: @SteinekeCDU: ""Ich möchte, dass Perleberg UND Neuruppin Kreisstadt bleiben."" Nicht nur er will das, sondern die klare Mehrheit! #vibb",CDU
824937997741219841,2017-01-27 11:11:59 +0000,WilfriedOellers,"Heute, zum Jahrestag der Befreiung des deutschen Konzentrations- und Vernichtungslagers Auschwitz gedenkt der... https://t.co/0Q6gma3Uvg",CDU
824937327281704960,2017-01-27 11:09:20 +0000,sebast_hartmann,"Kommunalpolitische Konferenz der SPD-Bundestagsfraktion mit Thomas Oppermann, Bernhard Daldrup, Dietmar Danz, Dietmar Tendler - SPD",SPD
824936658369929216,2017-01-27 11:06:40 +0000,PeterMeiwald,"RT @fr: Die türkische Behörde für Informationstechnologie sperrt die neue Website ""Özgürüz"": https://t.co/LGa2wObY5O",GRUENE
824936350025646080,2017-01-27 11:05:27 +0000,nouripour,#WeRemember https://t.co/12KNjgtFGy,GRUENE
824936288180719617,2017-01-27 11:05:12 +0000,wanderwitz,"RT @cducsubt: Bundestag: Gedenkstunde für die Opfer des #Nationalsozialismus, in diesem Jahr besonders der Opfer der „Euthanasie“. https://t.co/uChAvD103X",CDU
824936178029826048,2017-01-27 11:04:46 +0000,wanderwitz,"RT @cducsubt: ""Barbarei der Sprache ist Barbarei des Geistes."" Lammert sieht enge Verbindung zwischen Worten und Taten.… https://t.co/HQBalgmhwi",CDU
824936079157555200,2017-01-27 11:04:22 +0000,PeterMeiwald,RT @gruenelvnds: Das Erinnern darf nicht enden: Wir gedenken der Opfer des Nationalsozialismus. Lasst uns für Frieden und Demokratie… https://t.co/RLHBjEwzcJ,GRUENE
824936060220239872,2017-01-27 11:04:17 +0000,PriskaHinz,#Umweltbildung #Umweltlotterie https://t.co/5BfNj01uWz,GRUENE
824936052578189312,2017-01-27 11:04:16 +0000,HoffmannMdB,RT @TahusogluSalih: Gemeinsam für unsere demokratische Gesellschaft. Seid dabei mit @HoffmannMdB! #FürDichFürDortmund https://t.co/9HonvZgdJn,CDU
824935961155006464,2017-01-27 11:03:54 +0000,PeterMeiwald,RT @Umwelthilfe: DUH-Kampagne wirkt:Berliner werden Becherhelden! Mehrwegsystem für #coffeetogo ist auf dem Weg. #Berlin #Becherheld… https://t.co/zT6KAxbkDG,GRUENE
824935120490680321,2017-01-27 11:00:33 +0000,HoffmannMdB,"Gegen den dschihadistischen #Salafismus. Grundgesetzverteilung, Sa., 28.2., um 11:00 h, City, Höhe Reinoldikirche, @JUDortmund @CDUNRW_de",CDU
824934693351071744,2017-01-27 10:58:52 +0000,monikalazar,RT @kosmos_pilot: super Artikel zu Anfragen v. @monikalazar & @KathaSchulze zur #DateiGewalttäterSport #Fanrechte #Datenschutz… https://t.co/1vgdzApv9L,GRUENE
824934474836279296,2017-01-27 10:57:59 +0000,drthomasfeist,Als Schirmherr der Notenpatenschaften für blinde Musiker bringe ich die Idee weiter voran. Heute mit Michael... https://t.co/rKHwdC7AnS,CDU
824934319437258752,2017-01-27 10:57:22 +0000,DietmarBartsch,Obszöner #Reichtum wächst- #Armut auch. Schluss damit! Armut hat sich wie ein Geschwür in die Gesellschaft gefresse… https://t.co/P5ug0jxpzX,DIE LINKE
824934283550789632,2017-01-27 10:57:14 +0000,juergencosse,"""Versöhnen statt Spalten"". Heute ist der Todestag von Johannes Rau. Wir haben gerade mit Hannelore Kraft einen... https://t.co/EEewA2YCbE",SPD
824934267016900609,2017-01-27 10:57:10 +0000,Annette_Groth,RT @voglerk: Gute #Pflege braucht bessere Ausbildung! Rede gestern im Plenum: @Linksfraktion @pflegestreik https://t.co/n6Ufx4ldme,DIE LINKE
824934245881806848,2017-01-27 10:57:05 +0000,Annette_Groth,"RT @voglerk: ... alles privatisieren, was irgendwie Profit verspricht? @Linksfraktion sagt Nein! https://t.co/uWwGpOpxwl",DIE LINKE
824934224042012672,2017-01-27 10:57:00 +0000,manfred_grund,"Wie viele Afrikaner wollen nach Europa? Wie Fluchtursachen bekämpfen? Antworten mit Charles M. Huber, Sonntag, NDH. https://t.co/ddoxnReqOy",CDU
824934089618755585,2017-01-27 10:56:28 +0000,Lothar_Binding,Gegen das Vergessen. #WeRemember #NieWieder #Auschwitz https://t.co/3GzjDhRL67,SPD
